receive_msg_num, send_msg_num, msg_type, msg_priority, msg_start_time(ts), msg_end_time(ts), msg_trans_time(ns)
2352, 762, a, 6, 1700645351.13460812, 1700645351.21923137,8462325
2353, 763, d, 0, 1700645351.43313875, 1700645351.46407341,3093466
2354, 763, c, 2, 1700645351.42956552, 1700645351.47842576,4886024
2355, 765, b, 4, 1700645351.44537282, 1700645351.48947438,4410156
2356, 763, a, 6, 1700645351.47956501, 1700645351.55553624,7597123
2357, 764, d, 0, 1700645351.77952330, 1700645351.80704897,2752567
2358, 764, c, 2, 1700645351.77551584, 1700645351.83033307,5481723
2359, 766, b, 4, 1700645351.78930189, 1700645351.86420037,7489848
2360, 771, d, 0, 1700645351.321286183, 1700645351.346936270,25650087
2361, 771, c, 2, 1700645351.320875791, 1700645351.349770998,28895207
2362, 773, b, 4, 1700645351.322306445, 1700645351.352439695,30133250
2363, 771, a, 6, 1700645351.324557741, 1700645351.361552184,36994443
2364, 772, d, 0, 1700645351.355878617, 1700645351.364288657,8410040
2365, 772, c, 2, 1700645351.355617657, 1700645351.366256468,10638811
2366, 774, b, 4, 1700645351.357108087, 1700645351.367175376,10067289
2367, 772, a, 6, 1700645351.359375999, 1700645351.372429846,13053847
2368, 773, d, 0, 1700645351.390615272, 1700645351.395839795,5224523
2369, 773, c, 2, 1700645351.390263332, 1700645351.397642688,7379356
2370, 775, b, 4, 1700645351.391503078, 1700645351.398342831,6839753
2371, 773, a, 6, 1700645351.395126331, 1700645351.406518587,11392256
2372, 774, d, 0, 1700645351.425093168, 1700645351.426941842,1848674
2373, 774, c, 2, 1700645351.424763339, 1700645351.429622743,4859404
2374, 776, b, 4, 1700645351.425933111, 1700645351.432281831,6348720
2375, 774, a, 6, 1700645351.429451771, 1700645351.441798939,12347168
2376, 775, d, 0, 1700645351.460016453, 1700645351.464537130,4520677
2377, 775, c, 2, 1700645351.459378073, 1700645351.467477866,8099793
2378, 777, b, 4, 1700645351.460359542, 1700645351.470453301,10093759
2379, 775, a, 6, 1700645351.463932288, 1700645351.480463677,16531389
2380, 776, d, 0, 1700645351.494942358, 1700645351.498834981,3892623
2381, 776, c, 2, 1700645351.494439720, 1700645351.501212648,6772928
2382, 778, b, 4, 1700645351.496221500, 1700645351.504014177,7792677
2383, 776, a, 6, 1700645351.498359647, 1700645351.512710817,14351170
2384, 777, d, 0, 1700645351.529640396, 1700645351.533107592,3467196
2385, 777, c, 2, 1700645351.529223108, 1700645351.535530230,6307122
2386, 779, b, 4, 1700645351.530628185, 1700645351.538016185,7388000
2387, 777, a, 6, 1700645351.533054123, 1700645351.545905322,12851199
2388, 778, d, 0, 1700645351.564201263, 1700645351.569744364,5543101
2389, 778, c, 2, 1700645351.563894725, 1700645351.573151155,9256430
2390, 780, b, 4, 1700645351.565124992, 1700645351.577666014,12541022
2391, 778, a, 6, 1700645351.567615086, 1700645351.589832227,22217141
2392, 779, d, 0, 1700645351.598929970, 1700645351.603642769,4712799
2393, 779, c, 2, 1700645351.598566565, 1700645351.608016719,9450154
2394, 781, b, 4, 1700645351.599856876, 1700645351.611783526,11926650
2395, 779, a, 6, 1700645351.602301786, 1700645351.620680895,18379109
2396, 780, d, 0, 1700645351.633606562, 1700645351.636952070,3345508
2397, 780, c, 2, 1700645351.633131225, 1700645351.639736405,6605180
2398, 782, b, 4, 1700645351.634236213, 1700645351.641358120,7121907
2399, 780, a, 6, 1700645351.637448122, 1700645351.646376397,8928275
2400, 781, d, 0, 1700645351.668312632, 1700645351.672904200,4591568
2401, 781, c, 2, 1700645351.667999630, 1700645351.677507087,9507457
2402, 783, b, 4, 1700645351.668630994, 1700645351.681548337,12917343
2403, 781, a, 6, 1700645351.672124541, 1700645351.691684698,19560157
2404, 782, d, 0, 1700645351.702776342, 1700645351.704322083,1545741
2405, 782, c, 2, 1700645351.702442497, 1700645351.706686234,4243737
2406, 784, b, 4, 1700645351.704224350, 1700645351.707658422,3434072
2407, 782, a, 6, 1700645351.707797547, 1700645351.717107871,9310324
2408, 783, d, 0, 1700645351.737410317, 1700645351.740288424,2878107
2409, 783, c, 2, 1700645351.737005388, 1700645351.744160219,7154831
2410, 785, b, 4, 1700645351.738509143, 1700645351.748160589,9651446
2411, 783, a, 6, 1700645351.742289908, 1700645351.760710630,18420722
2412, 784, d, 0, 1700645351.771849454, 1700645351.776665753,4816299
2413, 784, c, 2, 1700645351.771532814, 1700645351.780560305,9027491
2414, 786, b, 4, 1700645351.772804812, 1700645351.784850984,12046172
2415, 784, a, 6, 1700645351.776887583, 1700645351.788107746,11220163
2416, 785, d, 0, 1700645351.806497615, 1700645351.810189084,3691469
2417, 785, c, 2, 1700645351.806130289, 1700645351.813124603,6994314
2418, 787, b, 4, 1700645351.807349436, 1700645351.814877039,7527603
2419, 785, a, 6, 1700645351.811407954, 1700645351.822352186,10944232
2420, 786, d, 0, 1700645351.841025114, 1700645351.844542782,3517668
2421, 786, c, 2, 1700645351.840717217, 1700645351.846915731,6198514
2422, 788, b, 4, 1700645351.841816449, 1700645351.848211502,6395053
2423, 786, a, 6, 1700645351.845880074, 1700645351.854608745,8728671
2424, 787, d, 0, 1700645351.875753009, 1700645351.878156720,2403711
2425, 787, c, 2, 1700645351.875285972, 1700645351.879369349,4083377
2426, 789, b, 4, 1700645351.876638995, 1700645351.879912932,3273937
2427, 787, a, 6, 1700645351.880306023, 1700645351.889541770,9235747
2428, 788, d, 0, 1700645351.910301402, 1700645351.913965249,3663847
2429, 788, c, 2, 1700645351.909973891, 1700645351.916758995,6785104
2430, 790, b, 4, 1700645351.911006504, 1700645351.919554891,8548387
2431, 788, a, 6, 1700645351.914760357, 1700645351.926270871,11510514
2432, 789, d, 0, 1700645351.944762474, 1700645351.949808169,5045695
2433, 789, c, 2, 1700645351.944422978, 1700645351.953602254,9179276
2434, 791, b, 4, 1700645351.945575840, 1700645351.955820101,10244261
2435, 789, a, 6, 1700645351.949227111, 1700645351.963771353,14544242
2436, 790, d, 0, 1700645351.979465126, 1700645351.980819121,1353995
2437, 790, c, 2, 1700645351.979154331, 1700645351.983645358,4491027
2438, 792, b, 4, 1700645351.980611940, 1700645351.985324290,4712350
2439, 790, a, 6, 1700645351.983708695, 1700645351.993759617,10050922
2440, 791, d, 0, 1700645352.14076291, 1700645352.15721428,1645137
2441, 793, b, 4, 1700645352.17374124, 1700645352.18674993,1300869
2442, 791, a, 6, 1700645352.18289585, 1700645352.28569140,10279555
2443, 792, d, 0, 1700645352.48820265, 1700645352.52162927,3342662
2444, 792, c, 2, 1700645352.48404647, 1700645352.54931152,6526505
2445, 794, b, 4, 1700645352.51892780, 1700645352.57175809,5283029
2446, 792, a, 6, 1700645352.52769525, 1700645352.65238730,12469205
2447, 800, d, 0, 1700645352.325942352, 1700645352.345358372,19416020
2448, 800, c, 2, 1700645352.326320621, 1700645352.346411512,20090891
2449, 802, b, 4, 1700645352.331403822, 1700645352.347307601,15903779
2450, 800, a, 6, 1700645352.330494821, 1700645352.350149797,19654976
2451, 801, d, 0, 1700645352.360424175, 1700645352.363313545,2889370
2452, 801, c, 2, 1700645352.360931176, 1700645352.364425324,3494148
2453, 801, a, 6, 1700645352.365063441, 1700645352.371408841,6345400
2454, 803, b, 4, 1700645352.365742903, 1700645352.372934709,7191806
2455, 802, d, 0, 1700645352.395166856, 1700645352.398850572,3683716
2456, 802, c, 2, 1700645352.395552772, 1700645352.400232552,4679780
2457, 802, a, 6, 1700645352.400297264, 1700645352.406318880,6021616
2458, 804, b, 4, 1700645352.401052888, 1700645352.407062256,6009368
2459, 803, d, 0, 1700645352.429883362, 1700645352.433608005,3724643
2460, 803, c, 2, 1700645352.430289791, 1700645352.436571320,6281529
2461, 803, a, 6, 1700645352.435960536, 1700645352.443157307,7196771
2462, 805, b, 4, 1700645352.440266365, 1700645352.445016075,4749710
2463, 804, d, 0, 1700645352.464622389, 1700645352.467851398,3229009
2464, 804, c, 2, 1700645352.464987053, 1700645352.469632739,4645686
2465, 804, a, 6, 1700645352.471450891, 1700645352.474764370,3313479
2466, 806, b, 4, 1700645352.475820342, 1700645352.477099763,1279421
2467, 805, d, 0, 1700645352.499183585, 1700645352.503696784,4513199
2468, 805, c, 2, 1700645352.499587757, 1700645352.506415194,6827437
2469, 805, a, 6, 1700645352.506018715, 1700645352.514337481,8318766
2470, 807, b, 4, 1700645352.514345191, 1700645352.519798031,5452840
2471, 806, d, 0, 1700645352.534247769, 1700645352.536605021,2357252
2472, 806, c, 2, 1700645352.534730014, 1700645352.539390586,4660572
2473, 806, a, 6, 1700645352.540655489, 1700645352.550138300,9482811
2474, 808, b, 4, 1700645352.548824569, 1700645352.552791337,3966768
2475, 807, d, 0, 1700645352.569076127, 1700645352.571850955,2774828
2476, 807, c, 2, 1700645352.569451984, 1700645352.574441853,4989869
2477, 807, a, 6, 1700645352.575129298, 1700645352.588518262,13388964
2478, 809, b, 4, 1700645352.583233554, 1700645352.593093352,9859798
2479, 808, d, 0, 1700645352.603595680, 1700645352.607432707,3837027
2480, 808, c, 2, 1700645352.603949567, 1700645352.611640931,7691364
2481, 808, a, 6, 1700645352.609614130, 1700645352.624089762,14475632
2482, 810, b, 4, 1700645352.617605866, 1700645352.624294220,6688354
2483, 809, d, 0, 1700645352.638348994, 1700645352.640228232,1879238
2484, 809, c, 2, 1700645352.638676582, 1700645352.644570283,5893701
2485, 809, a, 6, 1700645352.644028714, 1700645352.651199360,7170646
2486, 811, b, 4, 1700645352.652080242, 1700645352.654736017,2655775
2487, 810, d, 0, 1700645352.672888421, 1700645352.676897408,4008987
2488, 810, c, 2, 1700645352.673288834, 1700645352.679156873,5868039
2489, 810, a, 6, 1700645352.678553938, 1700645352.684563414,6009476
2490, 812, b, 4, 1700645352.686507393, 1700645352.689766716,3259323
2491, 811, d, 0, 1700645352.707513905, 1700645352.711647037,4133132
2492, 811, c, 2, 1700645352.707891863, 1700645352.714093557,6201694
2493, 811, a, 6, 1700645352.712955998, 1700645352.722243256,9287258
2494, 813, b, 4, 1700645352.721081917, 1700645352.726470406,5388489
2495, 812, d, 0, 1700645352.742030448, 1700645352.746139390,4108942
2496, 812, c, 2, 1700645352.742560846, 1700645352.749421202,6860356
2497, 812, a, 6, 1700645352.747459175, 1700645352.756016582,8557407
2498, 814, b, 4, 1700645352.755481921, 1700645352.758633269,3151348
2499, 813, d, 0, 1700645352.776670180, 1700645352.778220849,1550669
2500, 813, c, 2, 1700645352.777063359, 1700645352.779907489,2844130
2501, 813, a, 6, 1700645352.781802086, 1700645352.787294277,5492191
2502, 815, b, 4, 1700645352.789856555, 1700645352.791349031,1492476
2503, 814, d, 0, 1700645352.811169852, 1700645352.816359070,5189218
2504, 814, c, 2, 1700645352.811523448, 1700645352.820177314,8653866
2505, 816, b, 4, 1700645352.824350521, 1700645352.826500362,2149841
2506, 815, d, 0, 1700645352.845789993, 1700645352.848905010,3115017
2507, 815, c, 2, 1700645352.846148935, 1700645352.849910551,3761616
2508, 815, a, 6, 1700645352.850944701, 1700645352.859230179,8285478
2509, 817, b, 4, 1700645352.858958997, 1700645352.859901679,942682
2510, 816, d, 0, 1700645352.880380055, 1700645352.882348345,1968290
2511, 816, c, 2, 1700645352.880731315, 1700645352.884594542,3863227
2512, 816, a, 6, 1700645352.885540215, 1700645352.889942005,4401790
2513, 818, b, 4, 1700645352.893548048, 1700645352.898442266,4894218
2514, 817, d, 0, 1700645352.914839247, 1700645352.919976627,5137380
2515, 817, c, 2, 1700645352.915201042, 1700645352.924186613,8985571
2516, 817, a, 6, 1700645352.920175111, 1700645352.936864849,16689738
2517, 819, b, 4, 1700645352.928017789, 1700645352.937944987,9927198
2518, 818, d, 0, 1700645352.949380070, 1700645352.951428873,2048803
2519, 818, c, 2, 1700645352.949768935, 1700645352.953009593,3240658
2520, 818, a, 6, 1700645352.954945817, 1700645352.961220906,6275089
2521, 820, b, 4, 1700645352.962473290, 1700645352.963797329,1324039
2522, 819, d, 0, 1700645352.983964833, 1700645352.987993469,4028636
2523, 819, c, 2, 1700645352.984384658, 1700645352.990477578,6092920
2524, 819, a, 6, 1700645352.989421678, 1700645352.997872556,8450878
2525, 821, b, 4, 1700645352.996968943, 1700645353.1684027,4715084
2526, 820, d, 0, 1700645353.18642672, 1700645353.24547114,5904442
2527, 820, c, 2, 1700645353.19078125, 1700645353.28766113,9687988
2528, 820, a, 6, 1700645353.23902242, 1700645353.41853832,17951590
2529, 822, b, 4, 1700645353.31513242, 1700645353.45682252,14169010
2530, 821, d, 0, 1700645353.53670469, 1700645353.58825559,5155090
2531, 821, c, 2, 1700645353.53979968, 1700645353.61133097,7153129
2532, 821, a, 6, 1700645353.58363426, 1700645353.70053174,11689748
2533, 823, b, 4, 1700645353.65891484, 1700645353.73547701,7656217
2534, 829, d, 0, 1700645353.331062711, 1700645353.345734537,14671826
2535, 829, c, 2, 1700645353.330622509, 1700645353.345961562,15339053
2536, 831, b, 4, 1700645353.342326877, 1700645353.349583268,7256391
2537, 829, a, 6, 1700645353.335767065, 1700645353.359242816,23475751
2538, 830, d, 0, 1700645353.365672159, 1700645353.369646754,3974595
2539, 830, c, 2, 1700645353.365895938, 1700645353.371581671,5685733
2540, 830, a, 6, 1700645353.370283841, 1700645353.375340881,5057040
2541, 832, b, 4, 1700645353.377096435, 1700645353.380149167,3052732
2542, 831, d, 0, 1700645353.400586566, 1700645353.405902700,5316134
2543, 831, c, 2, 1700645353.400841659, 1700645353.407200810,6359151
2544, 831, a, 6, 1700645353.405075692, 1700645353.420453940,15378248
2545, 833, b, 4, 1700645353.411520452, 1700645353.423162864,11642412
2546, 832, d, 0, 1700645353.435387387, 1700645353.438473247,3085860
2547, 832, c, 2, 1700645353.435636035, 1700645353.438978130,3342095
2548, 832, a, 6, 1700645353.439562463, 1700645353.445479100,5916637
2549, 834, b, 4, 1700645353.445960113, 1700645353.448675392,2715279
2550, 833, d, 0, 1700645353.470322898, 1700645353.473969404,3646506
2551, 833, c, 2, 1700645353.470717634, 1700645353.476760772,6043138
2552, 833, a, 6, 1700645353.474534689, 1700645353.484799142,10264453
2553, 835, b, 4, 1700645353.480485928, 1700645353.487012138,6526210
2554, 834, d, 0, 1700645353.504924477, 1700645353.509017415,4092938
2555, 834, c, 2, 1700645353.505282636, 1700645353.512162336,6879700
2556, 834, a, 6, 1700645353.509037216, 1700645353.524868241,15831025
2557, 836, b, 4, 1700645353.514712216, 1700645353.527662684,12950468
2558, 835, d, 0, 1700645353.539505209, 1700645353.542476875,2971666
2559, 835, c, 2, 1700645353.539855636, 1700645353.543176510,3320874
2560, 835, a, 6, 1700645353.543476008, 1700645353.548939190,5463182
2561, 837, b, 4, 1700645353.549059973, 1700645353.552392347,3332374
2562, 836, d, 0, 1700645353.574125297, 1700645353.579215146,5089849
2563, 836, c, 2, 1700645353.574427746, 1700645353.582305952,7878206
2564, 836, a, 6, 1700645353.577981873, 1700645353.595086791,17104918
2565, 838, b, 4, 1700645353.583576750, 1700645353.599227771,15651021
2566, 837, d, 0, 1700645353.608559133, 1700645353.610364421,1805288
2567, 837, c, 2, 1700645353.608878379, 1700645353.613115729,4237350
2568, 837, a, 6, 1700645353.612503559, 1700645353.621023265,8519706
2569, 839, b, 4, 1700645353.617866074, 1700645353.623889114,6023040
2570, 838, d, 0, 1700645353.643141491, 1700645353.647238655,4097164
2571, 838, c, 2, 1700645353.643375390, 1700645353.649369327,5993937
2572, 838, a, 6, 1700645353.646985248, 1700645353.658236642,11251394
2573, 840, b, 4, 1700645353.652292581, 1700645353.659228478,6935897
2574, 839, d, 0, 1700645353.677813738, 1700645353.682051796,4238058
2575, 839, c, 2, 1700645353.678071640, 1700645353.684618759,6547119
2576, 839, a, 6, 1700645353.681304411, 1700645353.692861935,11557524
2577, 841, b, 4, 1700645353.686607676, 1700645353.694157937,7550261
2578, 840, d, 0, 1700645353.712717411, 1700645353.715284123,2566712
2579, 840, c, 2, 1700645353.713126287, 1700645353.716192173,3065886
2580, 840, a, 6, 1700645353.715854245, 1700645353.724776953,8922708
2581, 842, b, 4, 1700645353.721040699, 1700645353.726975604,5934905
2582, 841, d, 0, 1700645353.747339362, 1700645353.748804598,1465236
2583, 841, c, 2, 1700645353.747719513, 1700645353.750982680,3263167
2584, 841, a, 6, 1700645353.750241572, 1700645353.753312169,3070597
2585, 843, b, 4, 1700645353.755419094, 1700645353.759337356,3918262
2586, 842, d, 0, 1700645353.781815613, 1700645353.783839584,2023971
2587, 842, c, 2, 1700645353.782171937, 1700645353.785281358,3109421
2588, 842, a, 6, 1700645353.784540268, 1700645353.795517736,10977468
2589, 844, b, 4, 1700645353.789839478, 1700645353.799236864,9397386
2590, 843, d, 0, 1700645353.816407342, 1700645353.818794215,2386873
2591, 843, c, 2, 1700645353.816846465, 1700645353.821080514,4234049
2592, 843, a, 6, 1700645353.818806057, 1700645353.834978075,16172018
2593, 845, b, 4, 1700645353.824259717, 1700645353.839264565,15004848
2594, 844, d, 0, 1700645353.851175981, 1700645353.855466845,4290864
2595, 844, c, 2, 1700645353.851407776, 1700645353.858978708,7570932
2596, 844, a, 6, 1700645353.853273355, 1700645353.866951321,13677966
2597, 846, b, 4, 1700645353.858608022, 1700645353.869693383,11085361
2598, 845, d, 0, 1700645353.886075207, 1700645353.891313160,5237953
2599, 845, c, 2, 1700645353.886318495, 1700645353.895026935,8708440
2600, 847, b, 4, 1700645353.893228680, 1700645353.897877815,4649135
2601, 845, a, 6, 1700645353.887711569, 1700645353.906245208,18533639
2602, 846, d, 0, 1700645353.920855900, 1700645353.924771797,3915897
2603, 846, c, 2, 1700645353.921229224, 1700645353.929412073,8182849
2604, 848, b, 4, 1700645353.927639904, 1700645353.933728167,6088263
2605, 846, a, 6, 1700645353.922131334, 1700645353.947039481,24908147
2606, 847, d, 0, 1700645353.955411765, 1700645353.959763760,4351995
2607, 847, c, 2, 1700645353.955890011, 1700645353.961403030,5513019
2608, 847, a, 6, 1700645353.956541414, 1700645353.968394852,11853438
2609, 849, b, 4, 1700645353.962024575, 1700645353.970493407,8468832
2610, 848, d, 0, 1700645353.989985660, 1700645353.992839540,2853880
2611, 848, c, 2, 1700645353.990317370, 1700645353.995059809,4742439
2612, 848, a, 6, 1700645353.990960640, 1700645354.6023431,15062791
2613, 850, b, 4, 1700645353.996383366, 1700645354.10501220,14117854
2614, 849, d, 0, 1700645354.24478817, 1700645354.29493310,5014493
2615, 849, c, 2, 1700645354.24786223, 1700645354.33802759,9016536
2616, 851, b, 4, 1700645354.30767446, 1700645354.38495193,7727747
2617, 849, a, 6, 1700645354.25689204, 1700645354.48800396,23111192
2618, 850, d, 0, 1700645354.58896573, 1700645354.61140738,2244165
2619, 850, c, 2, 1700645354.59316134, 1700645354.62050635,2734501
2620, 850, a, 6, 1700645354.60138270, 1700645354.67388578,7250308
2621, 852, b, 4, 1700645354.65135925, 1700645354.70606146,5470221
2622, 858, d, 0, 1700645354.336663267, 1700645354.345484115,8820848
2623, 858, c, 2, 1700645354.336331633, 1700645354.348015387,11683754
2624, 860, b, 4, 1700645354.341317600, 1700645354.352593409,11275809
2625, 858, a, 6, 1700645354.336890802, 1700645354.365305450,28414648
2626, 859, d, 0, 1700645354.371235143, 1700645354.375975589,4740446
2627, 859, c, 2, 1700645354.370949817, 1700645354.376305465,5355648
2628, 859, a, 6, 1700645354.372297185, 1700645354.381809380,9512195
2629, 861, b, 4, 1700645354.376080997, 1700645354.384299102,8218105
2630, 860, d, 0, 1700645354.406387720, 1700645354.409818345,3430625
2631, 860, c, 2, 1700645354.405910885, 1700645354.413068603,7157718
2632, 862, b, 4, 1700645354.410571331, 1700645354.416893010,6321679
2633, 860, a, 6, 1700645354.406741712, 1700645354.427062305,20320593
2634, 861, d, 0, 1700645354.441098287, 1700645354.444715126,3616839
2635, 861, c, 2, 1700645354.440875483, 1700645354.447298320,6422837
2636, 863, b, 4, 1700645354.444867764, 1700645354.449638618,4770854
2637, 861, a, 6, 1700645354.442684884, 1700645354.457002864,14317980
2638, 862, d, 0, 1700645354.475774336, 1700645354.481409789,5635453
2639, 862, c, 2, 1700645354.475544806, 1700645354.487111568,11566762
2640, 864, b, 4, 1700645354.479127594, 1700645354.489538854,10411260
2641, 862, a, 6, 1700645354.477127758, 1700645354.502493487,25365729
2642, 863, d, 0, 1700645354.510426598, 1700645354.515821070,5394472
2643, 863, c, 2, 1700645354.510236134, 1700645354.519363008,9126874
2644, 865, b, 4, 1700645354.513507115, 1700645354.520225821,6718706
2645, 863, a, 6, 1700645354.511608303, 1700645354.526917651,15309348
2646, 864, d, 0, 1700645354.545062052, 1700645354.548448475,3386423
2647, 864, c, 2, 1700645354.544826368, 1700645354.550670786,5844418
2648, 866, b, 4, 1700645354.547884219, 1700645354.553620803,5736584
2649, 864, a, 6, 1700645354.546313163, 1700645354.561794822,15481659
2650, 865, d, 0, 1700645354.579929942, 1700645354.583386386,3456444
2651, 865, c, 2, 1700645354.579563653, 1700645354.584030941,4467288
2652, 867, b, 4, 1700645354.582211496, 1700645354.587274600,5063104
2653, 865, a, 6, 1700645354.580867314, 1700645354.593699218,12831904
2654, 866, d, 0, 1700645354.614250140, 1700645354.616713735,2463595
2655, 866, c, 2, 1700645354.614039580, 1700645354.618979305,4939725
2656, 866, a, 6, 1700645354.615641929, 1700645354.626623408,10981479
2657, 868, b, 4, 1700645354.617515503, 1700645354.630366096,12850593
2658, 867, d, 0, 1700645354.649161062, 1700645354.653258728,4097666
2659, 867, c, 2, 1700645354.648910122, 1700645354.654493094,5582972
2660, 869, b, 4, 1700645354.653197239, 1700645354.657220918,4023679
2661, 867, a, 6, 1700645354.650281225, 1700645354.665635737,15354512
2662, 868, d, 0, 1700645354.683956787, 1700645354.688159022,4202235
2663, 868, c, 2, 1700645354.683738531, 1700645354.691001100,7262569
2664, 870, b, 4, 1700645354.687602284, 1700645354.695449400,7847116
2665, 868, a, 6, 1700645354.684775100, 1700645354.707903176,23128076
2666, 869, d, 0, 1700645354.719227919, 1700645354.722852387,3624468
2667, 869, c, 2, 1700645354.719485365, 1700645354.724016423,4531058
2668, 871, b, 4, 1700645354.721939994, 1700645354.724928299,2988305
2669, 869, a, 6, 1700645354.719704692, 1700645354.736554404,16849712
2670, 870, d, 0, 1700645354.754002946, 1700645354.758071106,4068160
2671, 870, c, 2, 1700645354.754368626, 1700645354.760353174,5984548
2672, 872, b, 4, 1700645354.756267427, 1700645354.763351710,7084283
2673, 870, a, 6, 1700645354.754385145, 1700645354.771416935,17031790
2674, 871, d, 0, 1700645354.788499883, 1700645354.792758534,4258651
2675, 871, c, 2, 1700645354.788740245, 1700645354.794515473,5775228
2676, 873, b, 4, 1700645354.790692123, 1700645354.797187079,6494956
2677, 871, a, 6, 1700645354.788797096, 1700645354.809532785,20735689
2678, 872, d, 0, 1700645354.823493591, 1700645354.825768982,2275391
2679, 872, c, 2, 1700645354.823749165, 1700645354.826249871,2500706
2680, 874, b, 4, 1700645354.824899581, 1700645354.826972158,2072577
2681, 872, a, 6, 1700645354.823698048, 1700645354.836687479,12989431
2682, 873, d, 0, 1700645354.858265702, 1700645354.861891387,3625685
2683, 873, c, 2, 1700645354.858620587, 1700645354.864526891,5906304
2684, 875, b, 4, 1700645354.859463678, 1700645354.867306478,7842800
2685, 873, a, 6, 1700645354.859586243, 1700645354.876752386,17166143
2686, 874, d, 0, 1700645354.892748085, 1700645354.894780109,2032024
2687, 874, c, 2, 1700645354.893076494, 1700645354.897707099,4630605
2688, 876, b, 4, 1700645354.893737470, 1700645354.900028050,6290580
2689, 874, a, 6, 1700645354.893862623, 1700645354.909355965,15493342
2690, 875, d, 0, 1700645354.927334025, 1700645354.932505413,5171388
2691, 875, c, 2, 1700645354.927649260, 1700645354.936795095,9145835
2692, 877, b, 4, 1700645354.927985827, 1700645354.940070272,12084445
2693, 875, a, 6, 1700645354.929466355, 1700645354.943907746,14441391
2694, 876, d, 0, 1700645354.961955640, 1700645354.963551451,1595811
2695, 876, c, 2, 1700645354.962322119, 1700645354.964589616,2267497
2696, 878, b, 4, 1700645354.963655646, 1700645354.968324733,4669087
2697, 876, a, 6, 1700645354.963884723, 1700645354.981562758,17678035
2698, 877, d, 0, 1700645354.996679237, 1700645355.453780,3774543
2699, 877, c, 2, 1700645354.996978890, 1700645355.2410055,5431165
2700, 879, b, 4, 1700645354.997995773, 1700645355.2761751,4765978
2701, 877, a, 6, 1700645354.998235695, 1700645355.10685354,12449659
2702, 878, d, 0, 1700645355.31305967, 1700645355.33728460,2422493
2703, 878, c, 2, 1700645355.31651196, 1700645355.34704862,3053666
2704, 880, b, 4, 1700645355.32446888, 1700645355.35143226,2696338
2705, 878, a, 6, 1700645355.34368292, 1700645355.37993477,3625185
2706, 879, d, 0, 1700645355.65910775, 1700645355.70470230,4559455
2707, 879, c, 2, 1700645355.66241287, 1700645355.72726846,6485559
2708, 881, b, 4, 1700645355.68421049, 1700645355.75476470,7055421
2709, 879, a, 6, 1700645355.68727671, 1700645355.80955840,12228169
2710, 887, d, 0, 1700645355.343399366, 1700645355.346994038,3594672
2711, 887, c, 2, 1700645355.343709869, 1700645355.349934492,6224623
2712, 889, b, 4, 1700645355.345191363, 1700645355.350540772,5349409
2713, 888, d, 0, 1700645355.378212371, 1700645355.383552965,5340594
2714, 888, c, 2, 1700645355.378430533, 1700645355.384351794,5921261
2715, 890, b, 4, 1700645355.382651322, 1700645355.385921022,3269700
2716, 888, a, 6, 1700645355.382967802, 1700645355.391181869,8214067
2717, 889, d, 0, 1700645355.413125508, 1700645355.415494582,2369074
2718, 891, b, 4, 1700645355.417178911, 1700645355.420355290,3176379
2719, 889, a, 6, 1700645355.417464326, 1700645355.426885944,9421618
2720, 890, d, 0, 1700645355.447810294, 1700645355.452869856,5059562
2721, 890, c, 2, 1700645355.448151289, 1700645355.455806670,7655381
2722, 892, b, 4, 1700645355.451598226, 1700645355.457901310,6303084
2723, 890, a, 6, 1700645355.451840324, 1700645355.464277697,12437373
2724, 891, d, 0, 1700645355.482482235, 1700645355.486614306,4132071
2725, 891, c, 2, 1700645355.482750498, 1700645355.489068614,6318116
2726, 893, b, 4, 1700645355.486378030, 1700645355.489646901,3268871
2727, 891, a, 6, 1700645355.486634828, 1700645355.497663589,11028761
2728, 892, d, 0, 1700645355.517419683, 1700645355.520275395,2855712
2729, 892, c, 2, 1700645355.517616742, 1700645355.521760093,4143351
2730, 894, b, 4, 1700645355.520838046, 1700645355.524408809,3570763
2731, 892, a, 6, 1700645355.521089754, 1700645355.533606378,12516624
2732, 893, d, 0, 1700645355.552096099, 1700645355.556400426,4304327
2733, 893, c, 2, 1700645355.552291821, 1700645355.556642466,4350645
2734, 895, b, 4, 1700645355.555474757, 1700645355.557769786,2295029
2735, 893, a, 6, 1700645355.555699460, 1700645355.563490209,7790749
2736, 894, d, 0, 1700645355.587000316, 1700645355.592267994,5267678
2737, 894, c, 2, 1700645355.587205211, 1700645355.596904530,9699319
2738, 896, b, 4, 1700645355.589955731, 1700645355.601529460,11573729
2739, 894, a, 6, 1700645355.594528911, 1700645355.614043789,19514878
2740, 895, d, 0, 1700645355.621766315, 1700645355.626952360,5186045
2741, 895, c, 2, 1700645355.621994997, 1700645355.629326651,7331654
2742, 897, b, 4, 1700645355.625478490, 1700645355.632238823,6760333
2743, 895, a, 6, 1700645355.628920868, 1700645355.641741419,12820551
2744, 896, d, 0, 1700645355.656618942, 1700645355.661699579,5080637
2745, 896, c, 2, 1700645355.656840227, 1700645355.666034173,9193946
2746, 898, b, 4, 1700645355.659925870, 1700645355.668702553,8776683
2747, 896, a, 6, 1700645355.663245349, 1700645355.676975435,13730086
2748, 897, d, 0, 1700645355.691363963, 1700645355.695650093,4286130
2749, 897, c, 2, 1700645355.691590316, 1700645355.698299735,6709419
